Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate Rating,Rating color,Rating text,Votes
100150,Restaurant 150,1,New Delhi,Sample Address 150,Central,74.2922724017611,22.924546078690447,South Indian,210,Indian Rupees(Rs.),No,Yes,No,3,2.3,Green,Good,1298
100151,Restaurant 151,1,Pune,Sample Address 151,Main Market,82.4738014903787,23.287134728742092,North Indian,845,Indian Rupees(Rs.),No,No,Yes,3,4.3,Green,Good,78
100152,Restaurant 152,1,Noida,Sample Address 152,Central,75.48927347425678,20.03686433289505,Fast Food,2162,Indian Rupees(Rs.),No,No,Yes,4,4.4,Green,Good,1270
100153,Restaurant 153,1,Hyderabad,Sample Address 153,Sector 18,81.66972460011733,20.345451852754856,Fast Food,1426,Indian Rupees(Rs.),No,Yes,No,3,2.8,Green,Good,2341
100154,Restaurant 154,1,Noida,Sample Address 154,Sector 18,81.78715907033144,27.752456945993394,Bakery,1623,Indian Rupees(Rs.),Yes,Yes,No,2,2.9,Green,Good,1091
100155,Restaurant 155,1,Mumbai,Sample Address 155,Mall Road,80.11596690180527,18.955420707537645,Chinese,1252,Indian Rupees(Rs.),No,No,No,2,4.5,Green,Good,692
100156,Restaurant 156,1,Kolkata,Sample Address 156,Mall Road,81.00531887555603,20.875093306425804,Fast Food,574,Indian Rupees(Rs.),Yes,Yes,Yes,2,2.1,Green,Good,2487
100157,Restaurant 157,1,Gurgaon,Sample Address 157,Central,84.79359722310343,21.47900516920819,Italian,2262,Indian Rupees(Rs.),Yes,No,Yes,2,3.5,Green,Good,247
100158,Restaurant 158,1,Bengaluru,Sample Address 158,Mall Road,85.34814204923944,23.500014932496182,Chinese,1977,Indian Rupees(Rs.),No,No,No,1,3.3,Green,Good,1215
100159,Restaurant 159,1,Bengaluru,Sample Address 159,Central,80.52680548453424,24.481740764750917,North Indian,2488,Indian Rupees(Rs.),No,No,No,3,4.0,Green,Good,1281
100160,Restaurant 160,1,Pune,Sample Address 160,Main Market,82.21361703190502,23.5315577536768,Italian,2167,Indian Rupees(Rs.),No,Yes,Yes,1,2.5,Green,Good,1194
100161,Restaurant 161,1,Hyderabad,Sample Address 161,Mall Road,87.42040890033459,19.3579764124802,North Indian,869,Indian Rupees(Rs.),Yes,No,No,3,3.9,Green,Good,2304
100162,Restaurant 162,1,Kolkata,Sample Address 162,Mall Road,74.67981733946763,20.98540803136828,North Indian,784,Indian Rupees(Rs.),Yes,No,Yes,4,3.1,Green,Good,1054
100163,Restaurant 163,1,Mumbai,Sample Address 163,Central,74.63852598463173,27.10460152457792,Italian,771,Indian Rupees(Rs.),Yes,Yes,Yes,4,3.8,Green,Good,2433
100164,Restaurant 164,1,Mumbai,Sample Address 164,Mall Road,74.17703148699906,25.00340474488028,Chinese,2313,Indian Rupees(Rs.),No,No,No,1,2.1,Green,Good,167
100165,Restaurant 165,1,Mumbai,Sample Address 165,Central,83.12845357513629,25.121320311369598,South Indian,1480,Indian Rupees(Rs.),No,No,No,4,3.3,Green,Good,1834
100166,Restaurant 166,1,Pune,Sample Address 166,Main Market,79.37215032240896,25.33607320458382,North Indian,1245,Indian Rupees(Rs.),No,No,No,1,3.5,Green,Good,1482
100167,Restaurant 167,1,Noida,Sample Address 167,Sector 18,84.95684623342694,26.281610794203196,Italian,2427,Indian Rupees(Rs.),No,Yes,Yes,2,2.6,Green,Good,601
100168,Restaurant 168,1,Gurgaon,Sample Address 168,Sector 18,83.3383331889449,19.092706513558763,Fast Food,1587,Indian Rupees(Rs.),Yes,Yes,No,1,2.4,Green,Good,569
100169,Restaurant 169,1,Noida,Sample Address 169,Central,78.03811280575334,22.239405526312645,Bakery,2291,Indian Rupees(Rs.),Yes,No,No,1,2.5,Green,Good,1799
100170,Restaurant 170,1,New Delhi,Sample Address 170,Mall Road,86.90435479357612,24.003179839669123,Mughlai,2464,Indian Rupees(Rs.),Yes,Yes,No,1,3.0,Green,Good,1594
100171,Restaurant 171,1,New Delhi,Sample Address 171,Sector 18,84.77175470900924,21.952256129632726,Bakery,382,Indian Rupees(Rs.),Yes,No,Yes,1,2.3,Green,Good,1527
100172,Restaurant 172,1,New Delhi,Sample Address 172,Main Market,77.04739857228975,27.1136845075293,Italian,1031,Indian Rupees(Rs.),Yes,No,No,4,4.7,Green,Good,127
100173,Restaurant 173,1,Pune,Sample Address 173,Sector 18,78.51781467902124,23.422239587590397,Fast Food,1888,Indian Rupees(Rs.),Yes,No,No,1,3.2,Green,Good,1494
100174,Restaurant 174,1,Kolkata,Sample Address 174,Sector 18,77.73670768920692,26.340001412485666,Fast Food,2070,Indian Rupees(Rs.),Yes,Yes,No,2,4.3,Green,Good,2453
100175,Restaurant 175,1,Kolkata,Sample Address 175,Mall Road,75.2745028834125,27.19055827218792,Bakery,541,Indian Rupees(Rs.),No,No,Yes,3,4.8,Green,Good,43
100176,Restaurant 176,1,Mumbai,Sample Address 176,Central,75.1201989489124,23.64887312561568,Bakery,932,Indian Rupees(Rs.),Yes,Yes,No,4,2.2,Green,Good,1172
100177,Restaurant 177,1,Kolkata,Sample Address 177,Main Market,87.49720117499918,27.77743288748777,Bakery,1460,Indian Rupees(Rs.),Yes,No,Yes,4,3.9,Green,Good,1235
100178,Restaurant 178,1,Gurgaon,Sample Address 178,Main Market,79.67509338402043,24.488664193477202,Cafe,2038,Indian Rupees(Rs.),Yes,Yes,Yes,1,4.5,Green,Good,2241
100179,Restaurant 179,1,Hyderabad,Sample Address 179,Sector 18,78.81812121760534,27.17279784810396,South Indian,459,Indian Rupees(Rs.),Yes,Yes,No,4,3.8,Green,Good,707
100180,Restaurant 180,1,Bengaluru,Sample Address 180,Sector 18,84.25606562623483,21.974026115033546,South Indian,1581,Indian Rupees(Rs.),No,No,Yes,3,3.2,Green,Good,1188
100181,Restaurant 181,1,Hyderabad,Sample Address 181,Central,81.48199112447053,23.587932977021147,Bakery,881,Indian Rupees(Rs.),Yes,No,No,1,3.3,Green,Good,1792
100182,Restaurant 182,1,Gurgaon,Sample Address 182,Mall Road,87.49739779336386,23.92039261824669,Italian,697,Indian Rupees(Rs.),Yes,No,Yes,2,2.1,Green,Good,150
100183,Restaurant 183,1,Mumbai,Sample Address 183,Mall Road,85.05073345437745,19.57079310213992,Italian,1385,Indian Rupees(Rs.),Yes,Yes,No,4,3.6,Green,Good,2002
100184,Restaurant 184,1,Kolkata,Sample Address 184,Central,80.32610215675528,22.565235568355714,Bakery,1152,Indian Rupees(Rs.),No,No,No,2,4.9,Green,Good,2055
100185,Restaurant 185,1,Mumbai,Sample Address 185,Central,78.70884373364898,27.856844260027096,Fast Food,1662,Indian Rupees(Rs.),No,No,No,1,4.8,Green,Good,1799
100186,Restaurant 186,1,Mumbai,Sample Address 186,Central,88.29011525531186,24.93448885172037,Chinese,930,Indian Rupees(Rs.),Yes,No,Yes,4,2.1,Green,Good,1620
100187,Restaurant 187,1,Gurgaon,Sample Address 187,Central,84.0688357052572,20.310567140857067,South Indian,2093,Indian Rupees(Rs.),Yes,No,Yes,4,4.0,Green,Good,1869
100188,Restaurant 188,1,Mumbai,Sample Address 188,Mall Road,87.7337561620603,21.95632748321797,Italian,379,Indian Rupees(Rs.),Yes,Yes,Yes,4,2.9,Green,Good,1954
100189,Restaurant 189,1,Gurgaon,Sample Address 189,Mall Road,74.66011366230755,20.454350698559537,Bakery,2182,Indian Rupees(Rs.),Yes,Yes,Yes,4,4.6,Green,Good,2258
100190,Restaurant 190,1,Noida,Sample Address 190,Central,86.15337876329528,18.75319594434544,Bakery,268,Indian Rupees(Rs.),No,No,No,4,2.1,Green,Good,1070
100191,Restaurant 191,1,Kolkata,Sample Address 191,Main Market,82.80205997866196,27.960096676741074,Italian,1892,Indian Rupees(Rs.),No,No,Yes,2,4.7,Green,Good,1140
100192,Restaurant 192,1,Kolkata,Sample Address 192,Central,74.71417034986126,23.07171474822009,South Indian,996,Indian Rupees(Rs.),No,Yes,Yes,1,4.4,Green,Good,1594
100193,Restaurant 193,1,Bengaluru,Sample Address 193,Sector 18,82.03565059951677,21.63685773869202,Bakery,1081,Indian Rupees(Rs.),Yes,Yes,Yes,3,2.3,Green,Good,482
100194,Restaurant 194,1,Noida,Sample Address 194,Main Market,83.57171293215555,24.604467353888914,Mughlai,243,Indian Rupees(Rs.),Yes,No,Yes,1,2.2,Green,Good,2140
100195,Restaurant 195,1,Hyderabad,Sample Address 195,Main Market,72.99315216845106,18.574607454188758,Chinese,1814,Indian Rupees(Rs.),Yes,No,No,2,4.4,Green,Good,1926
100196,Restaurant 196,1,New Delhi,Sample Address 196,Mall Road,79.93279200091541,21.3358254873283,South Indian,580,Indian Rupees(Rs.),Yes,Yes,No,3,2.5,Green,Good,1577
100197,Restaurant 197,1,Noida,Sample Address 197,Central,85.75877232578225,25.670941350128704,South Indian,1716,Indian Rupees(Rs.),No,No,Yes,4,3.6,Green,Good,754
100198,Restaurant 198,1,New Delhi,Sample Address 198,Central,77.4371366979022,24.964451685306482,Mughlai,1867,Indian Rupees(Rs.),Yes,No,No,2,4.7,Green,Good,869
100199,Restaurant 199,1,Noida,Sample Address 199,Sector 18,79.99920488423726,28.51442066493386,North Indian,2144,Indian Rupees(Rs.),Yes,Yes,No,2,3.6,Green,Good,1087
100200,Restaurant 200,1,Hyderabad,Sample Address 200,Sector 18,79.74433179496592,24.82764863851205,Italian,1828,Indian Rupees(Rs.),No,Yes,Yes,3,3.2,Green,Good,1656
